delay_count,max_delay,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,LIMIT_BAL,avg_pay_amt,avg_payment_ratio,credit_utilization,PAY_AMT1,PAY_AMT2,PAY_AMT3,default payment next month
0,-1,-1,-1,-1,-1,-1,-1,-1.072298633118788,-0.3214018017156692,0.8221337772145976,-0.8019512587458254,-0.2178549313670945,-0.276428544940934,-0.33110448280395943,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.17551840392042808,-0.5565329607254309,0.25508497878990527,-0.046608808374405404,-0.20197214072192657,-0.16217615383270736,0
0,-2,-2,-2,-2,-2,-2,-2,1.5142230042928102,-0.41657283153903407,1.935839358696431,-1.045190653792226,-0.4348020320748604,0.030583251676401864,-0.4241981130110271,0
0,0,0,0,0,0,0,0,1.5142230042928102,-0.4341050556844,-0.722331250319675,-0.7490780844182771,-0.16812463311101328,-0.1968472193925663,-0.14993800244593555,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.4881217836587518,-0.644076451208883,1.3798563396289554,-0.2152040625901179,-0.31800809534895114,-0.26729873625754225,0
0,0,-2,-2,-2,-1,0,-1,0.4952902380397564,-0.6425528234438675,1.1023036651615785,-1.0549794514429436,-0.5333083158273113,-0.22131146649309733,-0.44030644902438487,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.4827965753902995,-0.72387077255752,1.1403264692969755,-0.30490946200300645,-0.24181115181053833,-0.2045389855561483,1
0,0,-1,-1,-1,-1,0,-1,1.9844996656403735,2.1190455670547768,0.5108337448612853,-0.9225297208697877,2.0826750280442883,1.5788896729163333,2.027720747307932,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.5949809629123606,-0.7098097463762331,1.547691363161991,-0.3999165989698482,-0.36809694909628343,-0.34125064250068476,1
4,3,0,0,2,3,2,2,-1.1506780766767153,-0.5400084283257225,-0.6635185509926042,1.3208660023354373,-0.193997112374305,-0.2793294438066096,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-0.7587808588870791,-0.043425930102460826,-0.6659794435419092,1.0263641302892093,1.0572129503586556,-0.17808807339453067,-0.11039935950405737,0
6,3,2,2,2,3,2,3,-0.9939191895608608,-0.49688789573143477,-0.7098279176602467,1.1779343000804816,-0.15444615022181396,-0.1820526351776207,-0.4764979052621887,1
4,3,1,2,2,0,0,3,-1.1506780766767153,-0.5782406928171748,-0.6984206265768306,1.5333552561205817,-0.37425618920871456,-0.492062027289488,-0.2986786116082392,1
0,0,-1,0,0,-2,-2,-1,-0.2101247539815886,-0.4402495267633834,0.6435866009328509,-0.9812497156331549,-0.4272735647482468,-0.492062027289488,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-1,-0.28850419753951584,-0.7178430757316774,1.5687564412110684,-1.0621186650586028,-0.5228108754704839,-0.4824890610327585,-0.46614254639645875,0
0,0,-1,-1,-1,-1,-1,0,0.5736696815976836,0.4801103145872748,1.6534658807923936,-0.9346337979425413,0.13630113723698078,3.0901612853044726,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.5629204782602429,-0.6878761972037574,1.4354832974002802,-0.3670458261353382,-0.3376375110066895,-0.34041384582466616,1
0,-2,-2,-2,-2,-2,-2,-2,0.4952902380397564,0.18867122412100498,2.4019280310655735,-0.9500872287260259,-0.5333083158273113,-0.4092897129888772,0.16647574067359228,0
0,0,-2,-1,-1,0,0,0,2.6115352141037915,7.4856061258685465,-0.014475478595722895,-0.16265248273094673,6.520354481709254,6.9198332050731395,6.845473009900439,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.5817362141421075,-0.7004355598737383,1.2568425226363658,-0.3887829501065464,-0.3706110614465356,-0.35327959471845194,1
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.38336537895217276,-0.6416477195224928,0.6003060696523542,-0.33396298379867007,-0.3664531064057339,-0.16196695466370273,0
0,0,0,0,0,-2,-2,-2,-0.28850419753951584,-0.564586312641656,-0.7732469834177671,-0.09327453221298258,0.20893494172613994,-0.492062027289488,-0.4764979052621887,0
0,0,0,-1,-1,0,0,-1,1.8277407785245192,-0.24018554843168433,0.4722521101050502,-1.0279620138493206,-0.17607723944194312,0.31815902589371114,-0.36415795150669356,1
1,2,2,0,0,0,0,0,-0.9155397460029336,-0.4799291555534406,-0.7258981074501832,1.2180420046629037,-0.3530492389929017,-0.32767775823453654,-0.26729873625754225,0
0,0,-1,-1,-1,-1,-1,0,1.5142230042928102,1.4503681766761016,2.0583089804824675,-0.8975809644163292,6.520354481709254,-0.41480142083366084,-0.37137532283735386,0
6,3,2,2,2,2,3,2,-0.9155397460029336,-0.3824368811002375,-0.7181686834685723,1.7131696364871813,-0.32123881366918233,-0.2986687695777804,-0.03717965035243109,1
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.6552513970070999,-0.6755975925907991,-0.16872946590894206,-0.4150795683741544,-0.37583267940475173,-0.3718983207598655,0
0,-1,-1,-1,-1,-1,-2,-2,-0.053365866865734156,-0.6814678069440957,1.0997452642081833,-1.0568405629310078,-0.4272735647482468,-0.3953653984336342,-0.4764979052621887,1
0,0,-1,-1,-1,0,0,0,1.9844996656403735,2.609129126489698,0.8875073324116681,-0.7539699974472459,-0.26832747288072917,6.9198332050731395,0.5694979397610437,0
3,3,2,3,2,0,0,0,-0.1317453104236614,-0.331506043045553,-0.6890425234762086,-0.2898970018920742,-0.5333083158273113,-0.492062027289488,-0.2113379585487993,1
0,0,0,0,0,0,0,0,0.1817724638080475,-0.1393616052156547,-0.7174781039249378,0.11457280018777825,-0.10842706825349999,-0.1003439837944242,0.047859811847957706,0
3,2,2,2,2,0,0,0,-1.1506780766767153,-0.5217388676508786,-0.6676450775993663,1.4827852945102868,-0.22517132919154995,-0.492062027289488,-0.3457484246342847,1
0,0,-1,0,-1,-1,-1,-1,1.9061202220824465,0.15844042641240672,1.8096892594855332,-1.0251968108792824,0.5270391949633333,0.25869059914736103,-0.41133236411724133,0
0,0,0,0,0,0,0,0,0.8088080122714653,-0.20957242807817153,-0.6942299096340029,-0.5151655076925374,-0.32123881366918233,-0.008578883010218932,-0.16269915175521898,0
0,0,0,0,0,0,-2,-2,-0.36688364109744304,-0.44169689106198834,-0.7608492646904333,0.2486118648299817,0.10290019064707549,0.03976943141770797,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-1.072298633118788,0.2796093960899591,-0.49306263892011754,2.289622671560067,-0.28942838834546303,-0.3944951287739315,2.6614896298075084,0
1,2,0,0,0,2,0,0,0.5736696815976836,2.0459132530099056,-0.46521704787365925,0.5761219399149275,0.3149696928052044,6.9198332050731395,-0.4764979052621887,0
0,0,0,0,0,0,0,0,1.043946342945247,-0.4538219806578489,-0.6582118874884932,-0.8734027978549368,-0.3727717026936077,-0.37447892660076976,-0.14941500452342393,0
0,0,0,0,0,0,0,0,2.6115352141037915,2.5224519403982995,-0.2702273340731389,-0.6561523343698464,-0.1324969567484476,-0.19907124185625094,0.6037020038933034,0
0,-2,-2,-2,-2,-2,-2,-2,2.6115352141037915,1.4268231096766844,2.5664525672604426,-1.0364184087071913,0.12071402882835831,0.19496752073135334,0.33111548668024904,0
0,0,0,0,0,0,0,0,-0.4452630846553703,-0.16762617217897827,-0.7163393005207138,0.8410477117040082,-0.10916931151105344,-0.007708613350516248,-0.058099567252895744,0
0,0,0,0,0,0,-1,0,2.5331557705458643,1.5233169758514424,0.47554632017034076,-0.6816806234932645,-0.3912217493813649,-0.35697683677786024,-0.1425114319462706,0
0,0,0,0,0,0,0,0,2.6115352141037915,0.145441456485313,-0.2979712338529978,-0.9477244209014754,-0.0031345604319889743,-0.008578883010218932,0.046500017249427504,0
0,0,-1,-1,-1,-1,0,-1,-0.9155397460029336,-0.6800477514058417,0.8640492920087641,-1.0378458174403542,-0.4913185544000018,-0.4537701622625699,-0.39365503433634874,1
0,-2,-2,-2,-2,-2,-2,-2,2.062879109198301,0.38753361699725847,1.2481143978222482,-1.0099360359332061,0.6819559662898466,0.06346010548739216,0.4580993822660695,0
0,0,-1,-1,0,-1,-1,0,0.2601519073659747,1.2710539406343673,0.6027969809050786,-0.8469585245249104,1.5145408317626607,0.42220459854260983,1.1245033351303708,0
0,0,0,0,0,0,0,0,0.8088080122714653,0.5972922052535756,-0.7264885082347705,1.0283986412959458,0.6353006758150581,0.6722620807638477,0.3632275591224623,0
0,0,-1,-1,-1,0,0,0,0.41691079448182916,0.5055347704740906,1.1873005659224904,-0.8767414562161957,-0.41052007407775465,1.5145864147271906,-0.366563741950247,0
2,2,-1,-1,-1,2,2,-2,-1.1506780766767153,-0.7237963854882035,-0.07873459678891333,-1.0084770737055555,-0.49195476290647616,-0.416638656781922,-0.4764979052621887,0
1,1,1,-2,-2,-1,-1,-2,0.8871874558293925,-0.3323799233767861,3.124435928554118,-1.0456650784848538,-0.49078838064460645,-0.47436654420886676,-0.01322634550139907,0
0,0,0,0,0,0,0,0,-0.7587808588870791,-0.4213245558401146,-0.7294126915628484,1.0425097150732487,-0.3191181186476011,-0.297605106660366,-0.26593894165901205,0
0,-2,-2,-2,-2,-2,-2,-2,1.9844996656403735,1.0571444208046923,1.7494546841637983,-1.017140530493562,0.9802317210752548,0.3039446214519006,-0.17807529067706052,0
1,2,2,0,0,0,0,0,-0.6020219717712247,0.07643221907824177,-0.6740095022943903,0.9133616966294498,-0.3070301570245877,-0.19781418568112485,-0.16269915175521898,1
0,0,0,0,0,0,-1,-1,-1.2290575202346425,-0.633377079965919,0.5597563672782754,0.0869350847131509,-0.42038130592810763,-0.3715780277350942,-0.3718983207598655,0
2,2,1,2,0,0,-1,-1,-0.36688364109744304,-0.6634440251124111,-0.52983732570027,-0.059407704141191175,-0.5333083158273113,-0.3373474211201219,-0.3718983207598655,1
0,0,0,0,0,0,0,0,1.357464117176956,1.428953192984065,-0.7167753799867516,1.1983741627039426,1.2692824525167845,1.2484772921158809,0.8832966932680134,0
0,0,0,0,0,0,0,0,1.435843560734883,0.47336505078056856,-0.7341446720047139,0.6156787930457946,0.27255579237357863,0.28228457658818934,0.27661910315453864,0
4,2,2,2,2,0,0,2,-0.5236425282132975,-0.32973097362273557,-0.7228000677373813,0.7154052107903236,-0.28942838834546303,-0.2986687695777804,-0.00579977500173412,1
1,2,2,0,0,0,0,0,-0.8371603024450064,-0.4280425108864697,-0.6752017401369825,0.178263164170852,-0.32123881366918233,-0.25032045514985346,-0.26729873625754225,1
0,-1,-2,-2,-2,-2,-1,-1,0.9655668993873198,-0.5294945555905732,1.04222812009004,-1.0547615847585556,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-1.072298633118788,-0.6149163579686178,-0.7067021414522099,0.19111238691593802,-0.3688484169036823,-0.36974079178683295,-0.31959852850870385,1
0,0,0,0,-1,-1,-1,-1,0.10339302025012029,-0.24581115306399803,0.4267614717294138,-1.0003482438941802,-0.4272735647482468,-0.07268874794165002,-0.12776289053144302,1
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.35187837826742674,-0.6823022661552972,1.159104145613752,-0.32123881366918233,-0.2866783875996545,-0.26238255578593306,1
2,2,0,0,0,2,2,0,-0.053365866865734156,-0.42348194790784655,-0.7076858661644876,-0.40042099256226793,-0.35951735880872465,-0.1359283432133784,-0.3129041551005552,1
0,0,0,0,0,0,0,0,-1.072298633118788,-0.1865784518625982,-0.6163870518943183,1.7147153594719913,-0.2152040625901179,-0.31800809534895114,-0.26729873625754225,0
2,2,2,2,-2,-2,-2,-2,0.5736696815976836,-0.7557476350989171,-0.7858225133871714,-1.0593253291274658,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,0.730428568713538,0.8281604652612448,-0.6950210536865421,0.5956806432417863,0.5270391949633333,0.47490426126905017,0.5694979397610437,0
3,2,1,2,0,0,2,0,-1.1506780766767153,-0.6024089457278428,-0.6729427809653521,0.709995178336361,-0.5333083158273113,-0.3373474211201219,-0.19135943790885557,1
1,2,2,0,0,0,0,-1,-0.9155397460029336,1.5481286231559916,0.34285190462787357,0.7915368566141632,2.64805232079786,0.7649941478366116,0.4686639403008041,0
0,0,-1,-1,-1,-1,0,0,0.10339302025012029,2.675898499372778,0.6192490863910627,1.1686869946392833,4.303148750390977,-0.492062027289488,6.845473009900439,0
0,0,-1,-1,-1,-1,0,0,-0.4452630846553703,1.2015258367806265,1.8263342752892913,-0.48676074482544934,-0.49195476290647616,-0.0037440515674262423,6.116623105088251,0
0,-1,-1,-1,-1,-1,-1,-1,-0.28850419753951584,-0.6918451358774899,0.6283533198093447,-1.0557075095454995,-0.49195476290647616,-0.454350342035705,-0.43570406730628264,0
0,-1,-1,-1,-1,-1,-1,-1,-1.072298633118788,-0.7024955524143943,1.0997452642081833,-1.0270830029710658,-0.49195476290647616,-0.454350342035705,-0.43570406730628264,0
0,-2,-2,-2,-2,-2,-2,-2,-0.28850419753951584,-0.3018214205439754,1.8268587311206357,-0.9993722787031142,-0.3316302192749307,-0.3931413759699496,-0.09470942182870888,0
0,0,-1,0,-1,-1,-1,0,0.025013576692193062,0.236243084652512,1.7332201310622861,-0.9114371900353221,1.064317278680953,0.6269113618304524,-0.13320206892556383,1
0,0,0,0,0,0,0,0,0.5736696815976836,0.3802967955042335,-0.7229849653280952,0.7689934677219623,0.35738359323683017,0.47490426126905017,0.3079989785052356,0
0,-1,-1,-1,-1,-1,-1,-1,1.5142230042928102,-0.3480824605786326,0.6876508641795707,-1.0449256120645838,-0.27744646147352875,-0.22730665748216028,-0.16594173887479102,0
0,0,-1,-1,0,-1,0,0,-0.1317453104236614,3.787916136443839,1.3870916951332433,0.16401452101760525,6.520354481709254,1.3844327522872113,6.845473009900439,0
0,0,0,0,0,0,0,0,-0.7587808588870791,-0.46127727223368203,-0.7327377969929991,1.116994770415068,-0.2489231134332604,-0.2442285675319347,-0.31248575676254586,1
0,0,0,0,0,0,0,0,0.41691079448182916,0.06015619790902361,-0.7436807699707425,1.0489700557581216,0.2796601206958759,0.21005219483286655,0.06428194661482245,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.45980259917472605,-0.724581630391209,0.678263720767134,-0.25761796302174367,-0.2951876909389696,-0.31959852850870385,0
0,0,0,0,0,0,0,0,0.10339302025012029,0.35143143581318725,-0.4399097133447913,-0.5416829325525947,0.7391086971214622,-0.2986687695777804,0.3647965528899971,0
0,0,0,0,0,0,0,0,1.749361334966592,1.181399280401912,-0.003215843470707735,-0.8647013148323472,0.10290019064707549,0.5501342385189044,0.26228896007772035,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.6273145351679887,-0.7181469750173325,1.1418912749948509,-0.4000226337209272,-0.35978103901468,-0.35986936854209833,1
1,2,0,0,0,0,2,0,-0.5236425282132975,-0.24780469256962373,-0.7349653862207842,1.434419420905511,-0.1727901621584921,-0.16329348917958506,0.1720195186522154,0
0,0,0,0,0,0,0,0,-1.2290575202346425,-0.5732704984332859,-0.6407206249217177,1.9630329520060885,-0.41486749887199625,-0.22131146649309733,-0.3509784038594008,0
0,-2,-2,-2,-2,-2,-2,-2,-0.6804014153291519,-0.6973068879476972,0.3375869259868399,-1.0506385865052439,-0.34456645890657656,-0.45725124090138064,-0.4764979052621887,0
0,-1,-2,-2,-1,-1,-1,-1,1.2790846736190287,1.6687241088661722,1.6715915445162866,-0.9359472001750453,0.748545789967499,2.3056615353969305,1.0457398480001214,0
3,2,0,0,0,2,2,2,-1.1506780766767153,-0.5782406928171748,-0.6607363478999881,0.8440055766036425,-0.4060666145324339,-0.22131146649309733,-0.4764979052621887,1
0,0,-1,-1,0,-1,0,0,0.8088080122714653,0.7833194807648417,1.410963623534216,-0.8682770675375718,-0.452191731251827,-0.39497861191821076,3.9712856269456007,0
0,-2,-2,-2,-2,-2,-2,-2,0.8871874558293925,-0.09116164319607394,1.9181448600439925,-1.0303850442553497,-0.2523162254677905,-0.17354333183830556,-0.09575541767373211,0
0,0,0,0,0,0,0,0,0.10339302025012029,0.3748350434340261,-0.6977778196902391,0.714911703172565,-0.09856583640314699,-0.06659686032373123,0.5694979397610437,0
0,-1,-1,-1,-1,-1,-1,-1,1.435843560734883,3.127448851777179,1.736341814924387,-0.5085037217267054,-0.15487028922613022,2.725614994517904,-0.23037508292822212,0
1,2,2,0,0,0,0,0,0.2601519073659747,0.336602778942574,-0.6868571296912859,0.2573057636236791,0.6330739460423978,0.571600890124904,0.046500017249427504,1
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.524169347322121,-0.7387789335327779,1.400904894201027,-0.34212765963175806,-0.29982912912405063,-0.31813413432567134,1
3,2,0,0,2,2,-1,2,2.6115352141037915,-0.621716239296026,1.070850847929746,-0.9413277978298122,-0.25676968501311115,-0.492062027289488,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-1,-0.2101247539815886,-0.5117984788831011,0.6147242255795565,-1.032426244190358,-0.3348112618073026,-0.3712879378485266,-0.2806874830738396,0
0,-2,-2,-2,-2,-2,-2,-2,0.10339302025012029,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,2.6115352141037915,1.507399245618038,0.4344316708054473,-0.6002381773557457,-0.1581573665095812,-0.0685307929008483,-0.2602905640958866,0
0,-1,-1,-1,-1,-1,-2,-2,-1.072298633118788,-0.7298043127654317,0.3926573476099254,-1.0396777858647854,-0.5333083158273113,-0.4002002298764269,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-1,0.8088080122714653,0.6925178525976429,1.1575423308656554,-0.9658795672134174,-0.1173339873441414,0.333437093252936,0.05235759398155761,0
1,1,1,-2,-2,-2,-2,-2,0.33853135092390196,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
1,1,1,-1,-1,-2,-1,0,-0.053365866865734156,-0.29302799971094146,2.1808075824855417,-1.0223689045328712,0.5723160336740939,-0.492062027289488,-0.4764979052621887,0
1,2,0,0,-1,-1,2,0,-0.9155397460029336,0.741045519741436,0.43092094049411517,0.13053975065835696,-0.4272735647482468,-0.41373775791624645,4.858080904356297,0
0,0,-1,-1,0,-1,-1,-1,-0.9155397460029336,0.01973923258948839,0.4956092440861698,-0.7296075890798496,0.4609795450410762,-0.3953653984336342,0.06114395907975276,0
1,2,0,0,0,2,-1,-1,0.2601519073659747,0.12870118639012712,0.4083663775400189,-0.7393375358929115,0.02337412733777714,0.4771282837327348,-0.473673716480626,0
1,2,-1,-1,2,-1,0,-1,0.5736696815976836,-0.5714135027294155,1.3354412364076027,-1.049585045636742,-0.4643857276259194,-0.492062027289488,-0.24114884013196142,1
6,2,1,2,2,2,2,2,-0.9155397460029336,-0.4583006173554191,-0.7314741097475457,1.6551095956398312,-0.31445258960012223,-0.44371371286156114,-0.2882186531580069,1
0,0,0,0,0,0,-2,-2,-0.6804014153291519,-0.6227539721893656,0.46287117323904486,-0.916652041943194,-0.3194362229008383,-0.39217440968139106,-0.4764979052621887,0
3,2,2,2,2,0,0,0,-0.6804014153291519,-0.4113022407912839,-0.7416005738175562,1.4325313960963661,-0.146281474388726,-0.492062027289488,-0.12839048803845696,1
2,3,2,0,0,0,0,3,-0.6804014153291519,0.5004553410487976,-0.36439648393867335,0.20780206476550195,0.44221139410008176,0.3975469581843671,0.48581827215918516,1
0,0,0,0,0,-2,-2,-2,0.2601519073659747,-0.5648047827244644,1.621201975087588,-1.034382323700899,-0.42674339099285147,-0.4707887689412002,-0.22681869705514313,0
0,0,0,0,0,0,0,0,0.2601519073659747,-0.18007896689905126,-0.754412293412693,0.4132377632440831,0.20893494172613994,0.28924673386581085,0.15109960175175075,1
1,1,1,-2,-2,-2,-2,-2,0.9655668993873198,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.4514188097469577,-0.7572411325802906,1.6026861974133044,0.008211157933470922,-0.1759607475597019,-0.3300584869589362,0
1,2,0,-1,-1,-1,-1,2,0.6520491251556109,-0.16940124160179573,-0.06699268183775672,-0.4323936122525923,-0.03176394322333638,0.050115970705284334,0.4266149073308702,0
1,1,1,-1,-1,-1,-1,-2,-0.9155397460029336,-0.7024955524143943,0.9818972781084737,-1.0456889322433982,-0.450601209985641,-0.454350342035705,-0.3949102293503766,0
0,0,0,0,0,0,0,0,0.5736696815976836,0.8636891624779444,-0.7239873077561455,1.6327280148590857,0.5270391949633333,0.3782076324131963,0.5694979397610437,0
0,0,0,0,0,-1,-1,-1,-0.28850419753951584,-0.5846855602600195,-0.05882315763105739,-0.3919896074594478,-0.16261082605490193,-0.3752524996316166,-0.43570406730628264,0
0,0,0,0,0,0,0,0,0.1817724638080475,-0.2204959322185865,-0.705712693916116,-0.18537687591674756,-0.0031345604319889743,-0.2406507922642681,-0.26729873625754225,0
0,0,-1,-1,0,0,0,0,-1.1506780766767153,-0.22830623767898311,0.615286744812509,0.1465456202246745,0.7220371021977329,-0.3696440951579771,-0.3718983207598655,0
6,2,1,2,2,2,2,2,-0.8371603024450064,-0.3543088579386691,-0.7165749859207828,1.3508581250263418,-0.2152040625901179,-0.492062027289488,0.046500017249427504,0
5,2,1,2,2,2,2,0,0.025013576692193062,-0.6219347093788344,-0.6971378337125624,-0.7875912978705887,-0.3318422887770888,-0.492062027289488,-0.26729873625754225,0
3,2,1,2,0,0,2,0,-0.9155397460029336,-0.5154305440097889,-0.7292086110160859,1.0388048859583041,-0.5333083158273113,-0.2986687695777804,-0.18361906865568364,0
0,0,0,0,0,0,0,0,0.5736696815976836,0.5625554620870564,-0.7331251596617715,1.4951594313368328,0.3361766430210173,0.47490426126905017,0.36029877075639727,0
6,3,1,2,2,3,2,2,0.2601519073659747,0.26833087806498074,-0.7387827496549598,1.6461143448534854,0.34678011812892373,1.0454143715185877,-0.4555779883617241,1
1,1,1,-2,-2,-2,-2,-2,-0.28850419753951584,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,1.5142230042928102,-0.02933460976132559,-0.7480890969434557,0.3638202030745312,0.3149696928052044,0.23316268912941562,-0.11039935950405737,0
1,2,0,0,0,2,0,0,0.2601519073659747,-0.24507381653452004,-0.7090620128653861,-0.2485727558729893,-0.0031345604319889743,0.05910875718887874,-0.26729873625754225,0
0,0,0,0,0,0,0,0,-0.053365866865734156,1.9620797281338376,-0.6013283571499846,1.005033335572887,6.520354481709254,0.47490426126905017,0.5694979397610437,0
0,-1,-1,-1,-1,-1,-1,-1,0.4952902380397564,-0.6476049441088094,0.6283533198093447,-1.0560808726745812,-0.46332538011512875,-0.4282422522446245,-0.4074621794906554,0
1,1,1,-1,-1,-1,-1,-1,0.8871874558293925,0.015806771098939024,0.8402552533308046,-1.0195145471117015,0.040339687510427456,-0.2619240506125559,-0.0885380463430718,0
1,2,0,0,0,0,2,0,0.33853135092390196,-0.5040427909434064,-0.6596058650932695,-0.7999225535613274,-0.38835881110223014,-0.3202321178126358,-0.31154436050202494,0
0,0,0,0,0,0,0,0,1.6709818914086647,1.4360807794356858,-0.43786224037914506,-0.6316429772468994,0.5283116119762821,1.4430309093738587,0.5709623339440763,0
2,2,1,2,0,0,0,0,0.8088080122714653,0.17275021683635033,0.2854340117128844,-0.9036336340047443,-0.5333083158273113,0.571600890124904,0.5694979397610437,1
2,2,-1,-1,-1,2,2,-2,-0.1317453104236614,-0.6636898039555703,0.9067161746533701,-1.0526701313467475,-0.32123881366918233,-0.3594909491281124,-0.4764979052621887,0
6,2,1,2,2,2,2,2,-0.4452630846553703,-0.23415031239410508,-0.7365691113587787,1.3397646832260224,-0.08796236129524054,-0.08593618609490199,-0.09993940105382504,0
0,0,-1,0,0,0,-1,-1,2.6115352141037915,1.1192718506033024,0.6954293920027952,-0.9454573599798956,3.7100963876057698,1.0654305736917495,-0.12870428679196394,0
5,2,-1,2,2,2,2,2,-0.5236425282132975,-0.5236231721151001,-0.2023133851543722,-0.93209734861675,-0.37425618920871456,-0.492062027289488,-0.26729873625754225,1
0,0,0,0,0,0,0,0,-0.28850419753951584,-0.2746765127550444,-0.7273352783201149,0.4794651464470007,-0.14097973683477277,-0.11339802868996447,-0.16269915175521898,0
3,2,2,0,0,0,2,2,0.2601519073659747,0.47314658069776033,-0.7181510919726822,1.151998112187599,0.5270391949633333,0.47490426126905017,1.09249586227266,1
0,0,0,0,0,0,0,0,0.8871874558293925,0.6702612129115474,-0.604881384094788,0.4113989794850301,1.6099721077338187,0.2818010934439101,0.4651075544277251,0
0,0,0,0,0,0,0,0,1.9844996656403735,0.011519295723826272,-0.7228498568100835,-0.3447520066933855,0.011498235216921922,0.017239116894294037,0.08279607307173367,0
0,0,-1,-1,-1,-1,-1,0,1.6709818914086647,-0.6907800942237994,0.6597134441370318,-1.0608875408683747,-0.4920607976575552,-0.4544470386645609,-0.43580866689078496,0
1,1,1,-2,-2,-2,-2,-2,0.41691079448182916,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,-2,-2,-2,-2,-2,-2,-2,1.1223257865031742,-0.7461349514553519,0.3926573476099254,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,1.1223257865031742,-0.11535720486709293,-0.728484135084555,-0.1808841081250129,0.018072389783823917,-0.03758787166697508,-0.03194967112731493,0
5,2,2,2,2,2,2,0,2.6115352141037915,1.989656660511562,-0.710762465275038,0.7323766904288054,1.9054909589911715,1.73196043639515,1.4062946157796297,0
0,-1,-1,-1,-1,-1,-1,-1,0.025013576692193062,-0.17958740921273258,0.7050613331985288,-0.9004448182420417,0.672943012448126,-0.07181847828194733,-0.3774420987384886,0
0,0,0,0,0,0,-1,0,-0.9155397460029336,0.7835379508476501,0.43828967476529884,1.0888309819587416,-0.3636527141008081,-0.3953653984336342,-0.21499894400638062,0
0,-2,-2,-2,-2,-2,-2,-2,1.749361334966592,-0.49874489143530526,1.895150292155346,-1.047457779954793,-0.480290940287779,-0.46102240942675893,-0.015004538437938565,0
0,0,0,0,0,-2,-2,-2,-1.1506780766767153,-0.6529301523772617,1.5941290942222106,-0.18848180666885747,-0.3450966326619719,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.29149870913128334,-0.465226339822646,-0.554152483268932,0.5270391949633333,-0.2986687695777804,-0.26729873625754225,0
0,0,-1,0,0,0,0,0,0.2601519073659747,1.5824830436775967,-0.6017930273053999,0.8265684822011701,1.0572129503586556,3.760849103048675,0.06218995492477599,0
1,1,1,-2,-2,-1,-1,-2,-0.6804014153291519,-0.7312243683036855,1.5711372086070223,-1.0631021737464172,-0.5333083158273113,-0.492062027289488,-0.4555779883617241,0
0,0,0,0,0,0,0,0,0.2601519073659747,2.2297279727575305,-0.5690150415226848,0.9968413596205318,2.647946286046781,2.4090302316438383,1.8117226053106346,0
0,0,0,0,0,0,-1,0,-0.28850419753951584,1.5505984274421287,0.75255360341369,0.20748462638826135,-0.41667008964034036,-0.2986687695777804,0.046500017249427504,0
6,7,3,2,2,7,7,7,0.2601519073659747,-0.7557476350989171,-0.7858225133871714,-1.029330026727425,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
6,7,3,2,2,7,7,7,-1.1506780766767153,-0.7557476350989171,-0.7858225133871714,-1.028514228305861,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
